latitude,longitude,rwi,error
3.7436712,12.1398926,-0.236,0.356
3.4147247,11.5466309,-0.395,0.366
6.3480564,11.1950684,-0.347,0.348
6.1514779,11.4367676,0.103,0.355
6.8500775,13.9196777,-0.457,0.350
4.5326183,14.4030762,-0.472,0.362
6.5882169,10.0305176,-0.539,0.342
2.0540032,15.2380371,-0.720,0.357
12.5009395,14.5349121,-0.461,0.329
10.8872536,14.0075684,-0.330,0.349
3.9629009,11.0192871,-0.145,0.357
4.0067400,12.3156738,-0.074,0.347
3.6778914,13.0407715,-0.583,0.343
10.9951198,15.0402832,-0.288,0.328
12.4365763,14.6667480,-0.804,0.330
6.3698938,14.3371582,-0.285,0.395
4.3135463,11.4367676,-0.400,0.363
10.0013102,14.8645020,-0.669,0.359
10.9951198,13.8757324,-0.704,0.344
4.0067400,11.9421387,-0.039,0.373
2.8442900,10.5578613,-0.491,0.360
4.4011829,9.1735840,-0.775,0.369
4.5545219,12.7551270,-0.509,0.359
5.8236865,10.2062988,-0.561,0.375
10.7361753,14.0075684,-0.437,0.355
5.6925158,9.1735840,0.082,0.398
5.1018870,10.5358887,0.463,0.439
5.5394455,10.3820801,0.352,0.398
6.5663889,11.6345215,-0.108,0.354
5.7362428,11.1730957,-0.633,0.376
9.5682508,13.7438965,-0.395,0.362
5.9985331,13.3703613,-0.304,0.399
2.6687122,11.0632324,0.193,0.343
10.4986143,14.4030762,-0.278,0.345
12.3507339,14.6228027,-0.371,0.336
4.7078283,13.8098145,-0.256,0.438
4.3792747,9.5690918,0.900,0.427
5.7799663,9.4152832,-1.585,0.366
6.9591440,11.9641113,-0.332,0.373
7.4605176,15.4577637,-0.474,0.342
4.2478122,14.0515137,-0.359,0.387
4.2039864,10.9533691,-0.339,0.382
6.6100440,11.7663574,-0.007,0.368
7.1553996,14.0075684,-0.284,0.349
10.0662199,15.0183105,-0.500,0.364
4.9924497,8.8659668,-0.209,0.365
6.3698938,9.9645996,-0.154,0.389
6.5445599,12.4475098,-0.557,0.353
2.8662354,11.0412598,-0.450,0.359
4.9048867,9.5910645,-0.553,0.346
8.9610451,14.4250488,-0.521,0.336
4.9924497,14.3591309,-0.199,0.544
4.4449973,8.8879395,-0.234,0.347
5.7799663,10.8215332,-0.079,0.391
12.2433913,14.9084473,0.101,0.341
5.8018269,10.4260254,-0.431,0.346
5.6925158,10.0964355,0.011,0.358
6.2388552,14.3591309,-0.672,0.361
6.5008990,12.7111816,-0.265,0.355
6.3480564,13.7219238,-0.488,0.359
12.5438394,14.7766113,-0.135,0.330
4.5983271,14.6228027,-0.696,0.376
10.8656756,14.7985840,0.092,0.351
4.1601581,9.3933105,-0.064,0.413
6.2170122,11.0412598,-0.385,0.354
10.4986143,14.5788574,-0.239,0.356
10.2392486,14.7106934,-0.703,0.338
4.5983271,9.0856934,0.793,0.488
6.6973426,12.6452637,-0.624,0.350
11.1460662,14.0734863,-0.283,0.385
6.5008990,10.5578613,-0.512,0.347
6.2825384,10.6457520,-0.189,0.350
6.6973426,11.8762207,-0.314,0.352
5.6269192,10.5358887,-0.160,0.362
2.8662354,11.1291504,-0.420,0.445
3.6998186,15.1281738,-0.128,0.367
2.9540126,10.7995605,-0.651,0.352
4.6202287,8.7780762,0.023,0.361
5.8455454,9.8767090,0.113,0.478
10.7577626,13.6779785,-0.390,0.341
4.0944111,12.4035645,-0.798,0.347
9.9580298,13.7219238,-0.568,0.342
10.2176252,13.4802246,-0.296,0.330
3.7875216,11.8542480,-0.559,0.346
4.5107140,14.7985840,-0.714,0.354
5.8018269,10.7995605,-0.005,0.470
10.3689583,15.2600098,-0.310,0.357
6.6536952,13.1726074,-0.542,0.357
4.0724942,9.0417480,-0.063,0.443
4.9924497,10.4919434,-0.415,0.368
6.1951683,11.5686035,0.183,0.365
2.6028640,11.3928223,-0.256,0.341
3.2173020,11.9201660,-0.484,0.356
11.8565990,15.0842285,-0.013,0.333
4.4230904,11.3488770,0.099,0.374
3.4366581,12.4914551,-0.598,0.355
6.6755194,14.7985840,0.000,0.363
3.2392398,11.2609863,-0.443,0.360
4.6640299,9.2395020,-0.421,0.345
3.8313699,11.7663574,-0.164,0.364
4.2916356,11.0412598,-0.470,0.360
3.0637244,11.2390137,-0.503,0.363
4.2478122,12.9089355,-0.243,0.360
1.9661667,15.6335449,-0.643,0.342
6.4790672,11.2829590,-0.495,0.387
2.4931093,10.7556152,0.128,0.352
6.4354006,14.1613770,-0.611,0.358
10.6066195,14.4030762,0.040,0.432
4.3573658,12.8649902,-0.454,0.373
10.3689583,14.7326660,-0.561,0.338
9.1129444,12.9528809,-0.307,0.338
4.0067400,12.4694824,-0.712,0.351
4.9048867,11.4807129,-0.456,0.389
3.4585910,11.2829590,-0.255,0.349
5.8236865,9.9865723,-0.324,0.348
3.9409805,13.9416504,-0.474,0.356
6.2388552,13.0847168,-0.385,0.351
3.1076060,10.9973145,-0.331,0.373
10.4554016,14.1394043,-0.389,0.369
5.7799663,13.3044434,-0.151,0.365
9.1346391,13.4582520,-0.515,0.342
10.0878536,14.9304199,-0.941,0.351
3.8971380,10.9973145,-0.534,0.360
6.4135660,9.8547363,-0.487,0.372
3.9848207,10.6018066,-0.645,0.388
12.6296178,14.4470215,-0.027,0.345
9.9580298,14.0075684,-0.601,0.357
7.3079846,13.7658691,-0.222,0.362
9.3081485,13.6779785,-0.240,0.396
3.7436712,11.3049316,0.096,0.366
6.6318701,11.7443848,-0.156,0.354
7.0027636,12.2717285,-0.329,0.347
6.3917304,10.4040527,-0.453,0.368
6.3480564,10.3820801,-0.417,0.359
4.8829942,11.7004395,-1.027,0.390
4.5983271,11.2390137,-0.213,0.405
10.6714043,14.4689941,-0.437,0.382
10.0445848,15.4357910,-0.735,0.334
10.4770087,13.9416504,-0.276,0.344
2.8662354,11.1511230,-0.136,0.423
4.2478122,10.8874512,-0.553,0.361
10.8440961,14.4909668,-0.423,0.337
4.0067400,12.8869629,0.144,0.376
7.1553996,13.8757324,-0.494,0.352
5.1894234,10.0305176,-0.135,0.359
3.8532931,12.5354004,-0.640,0.371
7.7654229,15.2600098,-0.638,0.349
4.4230904,13.6120605,-0.432,0.379
10.3905714,13.5681152,-0.517,0.349
4.3792747,10.6896973,-0.707,0.355
7.1553996,12.5793457,-0.395,0.359
8.8525066,13.8537598,-0.396,0.341
3.3927908,11.6564941,-0.130,0.344
12.2863336,14.6667480,-0.431,0.328
3.3489215,12.2497559,-0.310,0.356
9.7415422,13.3703613,-0.142,0.344
7.5694372,13.7878418,0.127,0.393
4.5107140,10.8874512,-0.295,0.374
4.5764249,9.2395020,-0.833,0.367
5.2331870,13.3703613,-0.976,0.411
2.3833455,10.5798340,0.068,0.345
7.3079846,13.1726074,-0.564,0.369
10.8872536,14.0734863,-0.215,0.347
5.2550677,10.0964355,-0.051,0.419
5.2331870,10.5798340,-0.425,0.385
9.5249141,13.8537598,-0.320,0.337
5.7143797,10.3820801,0.477,0.352
5.5175751,9.8986816,0.192,0.386
5.8018269,11.1071777,0.178,0.355
12.4151184,14.2712402,-0.556,0.364
10.6282159,14.7766113,-0.535,0.332
9.9796707,13.9855957,-0.386,0.346
10.0445848,14.6228027,-0.655,0.333
4.6421296,11.1730957,-0.151,0.400
3.2392398,14.9963379,-0.388,0.353
4.5764249,8.6682129,-0.963,0.343
8.4180361,14.2712402,-0.770,0.339
3.6121068,11.7663574,-0.510,0.359
3.7217452,12.3156738,-0.404,0.355
3.0637244,11.5905762,-0.304,0.346
9.6549077,13.9196777,-0.527,0.354
9.3948711,13.3483887,-0.317,0.343
4.2258996,10.9313965,-0.550,0.361
3.2173020,11.2829590,-0.028,0.370
6.2170122,9.9865723,-0.576,0.346
4.2478122,12.2937012,-0.468,0.351
6.3043786,12.5793457,-0.621,0.354
3.8752158,11.6345215,0.175,0.494
6.7628064,9.9206543,-0.538,0.356
12.5652867,14.6887207,-0.268,0.328
10.2824911,14.0075684,-0.215,0.347
10.2608706,14.7326660,-0.320,0.338
4.5326183,12.1398926,0.212,0.418
10.9088300,14.9523926,-0.296,0.335
12.2004420,14.7985840,-0.506,0.340
4.0067400,10.0964355,-0.552,0.400
3.9629009,11.8762207,0.091,0.478
3.1076060,11.2609863,-0.367,0.345
3.1295462,15.0622559,-0.847,0.351
10.8225151,13.8098145,-0.395,0.343
2.9759559,11.0412598,-0.590,0.360
4.1820725,9.6350098,0.062,0.457
6.8937071,12.1179199,-0.722,0.352
10.0013102,13.4802246,-0.090,0.341
5.4082108,9.7448730,-0.629,0.369
4.5764249,9.6130371,-0.462,0.410
9.8714518,13.9855957,-0.649,0.355
3.3927908,11.9421387,-0.559,0.353
4.3135463,8.9099121,-0.183,0.359
4.2916356,9.5251465,-0.106,0.368
10.7145865,14.2272949,-0.691,0.347
5.1675404,10.5578613,0.157,0.391
5.8892605,14.5349121,0.698,0.536
5.7362428,10.8654785,0.867,0.505
4.3792747,14.3151855,-0.450,0.374
8.6787785,12.8649902,-0.315,0.338
7.2425974,15.0842285,-0.420,0.341
5.5175751,10.4699707,0.036,0.367
4.0286586,10.7116699,-0.374,0.350
4.0067400,9.6789551,0.378,0.499
10.8440961,13.6999512,-0.263,0.338
7.0463790,14.5349121,-0.411,0.350
4.0286586,10.9094238,-0.489,0.404
6.5227299,12.1618652,-0.233,0.347
5.4738318,11.1730957,-0.659,0.367
4.6640299,12.4255371,-0.371,0.376
6.6536952,13.1286621,-0.546,0.351
6.0422360,10.4699707,-0.351,0.403
4.0724942,9.2395020,0.007,0.460
4.0067400,12.6672363,-0.388,0.351
7.5476555,14.0515137,-0.285,0.355
8.5049700,13.0407715,-0.532,0.345
3.5682478,12.1179199,-0.722,0.352
3.9848207,12.5573730,-0.169,0.353
11.9855916,14.9963379,-0.477,0.331
6.5008990,12.1398926,-0.064,0.343
7.3515708,13.5900879,0.911,0.506
3.8313699,11.8103027,-0.428,0.363
4.4230904,11.5026855,-0.382,0.382
3.7217452,12.4035645,-1.041,0.366
10.9088300,13.8098145,-0.428,0.339
5.9111167,9.7448730,-0.601,0.350
2.7345569,10.2062988,-0.762,0.355
6.2825384,10.6677246,-0.197,0.349
3.2392398,12.5134277,-0.507,0.344
6.4572344,14.2712402,-0.290,0.395
6.6755194,11.7663574,-0.291,0.352
3.6998186,11.5686035,-0.323,0.390
6.4572344,10.8874512,-0.378,0.365
3.0198411,9.9865723,0.074,0.500
10.2824911,15.2160645,-0.380,0.347
3.5463174,11.9860840,-0.170,0.345
6.4354006,12.4255371,-0.068,0.350
4.6859294,11.7224121,-0.627,0.357
3.0198411,12.2497559,-0.460,0.354
7.4605176,12.0739746,-0.660,0.345
10.1527460,14.9743652,-0.313,0.333
10.1311167,15.1721191,-0.734,0.329
7.2861900,13.5461426,0.299,0.463
3.4366581,10.9533691,-1.067,0.367
9.4165483,13.8757324,-0.566,0.336
3.8313699,11.4147949,-0.402,0.415
3.8971380,11.6784668,-0.407,0.389
5.8236865,14.4470215,-0.586,0.363
5.6706511,11.1950684,-0.573,0.472
3.4805234,15.3698730,-0.129,0.378
6.5227299,11.6564941,-0.196,0.363
4.5545219,8.6462402,-0.293,0.342
4.3573658,9.1076660,-0.582,0.348
6.7409861,11.7443848,-0.221,0.350
3.8752158,11.0632324,-0.300,0.516
6.5882169,14.2492676,0.101,0.409
4.7078283,14.2712402,-0.354,0.360
9.9796707,15.5017090,-0.260,0.330
6.3043786,10.8215332,0.123,0.347
4.5545219,13.6340332,0.221,0.529
2.0540032,15.2600098,-1.020,0.354
4.7735207,11.2390137,0.019,0.468
4.1163273,11.4587402,0.145,0.399
12.5438394,14.8425293,-0.054,0.331
8.6353339,12.8649902,-0.401,0.411
10.3689583,14.0515137,-0.824,0.339
9.2647792,14.2932129,-0.551,0.331
10.2824911,14.4909668,-0.562,0.337
7.5040887,15.3918457,-0.918,0.333
5.7143797,9.9645996,-0.447,0.369
10.7145865,13.8098145,-0.157,0.395
4.9924497,12.5793457,-0.819,0.348
5.9329721,11.0852051,-0.652,0.351
7.1990006,13.3483887,-0.193,0.388
6.6755194,12.7111816,-0.316,0.365
6.3917304,10.0964355,0.114,0.452
5.1675404,11.1291504,-0.440,0.369
4.8173122,11.2609863,0.038,0.381
6.0859354,9.9206543,-0.666,0.353
3.5243866,12.0300293,-0.859,0.348
5.9548266,10.0964355,-0.200,0.405
3.7217452,9.9865723,-0.142,0.374
5.1675404,10.6677246,-0.110,0.366
5.5394455,12.3376465,-0.440,0.458
4.8173122,9.6130371,-0.014,0.360
2.3833455,9.9645996,-0.342,0.352
5.2988268,10.3161621,0.687,0.445
8.4832384,15.0183105,-0.441,0.330
4.2039864,9.5251465,0.464,0.354
10.3041101,13.7219238,0.006,0.356
5.7362428,11.2390137,-0.886,0.356
5.8892605,9.5471191,-0.913,0.342
4.8829942,11.2609863,-0.300,0.357
6.9155204,12.7111816,-0.575,0.354
5.4519589,10.3601074,0.259,0.410
6.1514779,10.5578613,-0.215,0.352
6.4354006,12.2058105,-0.598,0.346
7.7001044,12.3596191,-0.851,0.351
7.8960294,15.1940918,-0.433,0.359
7.8524985,14.9084473,-0.620,0.334
5.2113056,10.2282715,0.000,0.428
4.0505767,12.4475098,-0.610,0.349
3.3050503,12.2497559,-0.536,0.364
6.6318701,10.7775879,-0.642,0.364
5.4082108,9.9645996,0.440,0.352
5.9985331,9.8767090,-0.456,0.347
3.8094460,11.0412598,0.346,0.395
4.3135463,10.9973145,-0.336,0.360
10.7577626,13.8098145,0.050,0.413
6.3480564,11.4147949,-0.572,0.350
9.6549077,13.8537598,-0.666,0.340
10.2392486,14.5788574,-0.518,0.332
7.3297783,13.4582520,-0.429,0.374
8.9176335,14.0734863,-0.373,0.343
10.8009324,14.7326660,-0.602,0.340
4.3135463,14.9304199,-0.647,0.357
5.4300853,10.6457520,-0.503,0.368
9.4598988,13.8317871,-0.333,0.336
10.1311167,14.7985840,-0.182,0.336
9.1346391,13.6779785,-0.085,0.362
5.3207052,10.6237793,-0.682,0.349
4.9486696,14.4470215,-0.841,0.364
3.8971380,10.6457520,-0.397,0.390
4.9705600,11.7443848,-0.350,0.353
7.1335976,13.9416504,-0.272,0.348
3.7875216,11.9641113,-0.200,0.347
10.0662199,13.7658691,-0.497,0.337
4.5545219,11.6345215,-0.033,0.421
8.7656527,13.6560059,-0.902,0.341
3.2831139,11.7883301,-0.456,0.350
3.1076060,11.6564941,-0.488,0.348
3.4147247,11.8542480,-0.176,0.349
11.9211029,14.9304199,-0.465,0.345
3.9848207,12.5354004,-0.519,0.354
3.3269861,14.9743652,-0.811,0.358
10.0013102,15.3479004,-0.392,0.334
10.9735497,14.5568848,-0.208,0.334
3.1734250,11.3708496,-0.252,0.346
10.6066195,13.9196777,-0.695,0.390
8.5484296,12.5134277,-0.890,0.341
3.9848207,11.3049316,-0.822,0.372
3.4585910,15.0842285,-0.960,0.366
4.7297265,14.2712402,-0.459,0.359
4.3354564,14.6008301,-0.949,0.360
10.3041101,14.4689941,-0.222,0.336
4.2039864,9.6350098,-0.668,0.393
3.5243866,14.9743652,-0.468,0.363
8.7873681,14.2272949,-0.511,0.345
8.7439361,14.0954590,-0.519,0.360
4.8611009,11.1071777,0.202,0.368
3.0417830,12.2277832,-0.469,0.344
10.0229482,14.7106934,-0.267,0.344
6.5882169,11.4367676,-0.258,0.336
6.5008990,11.6345215,-0.288,0.374
6.4354006,9.9206543,-0.258,0.365
6.9809543,13.0407715,-0.273,0.342
4.7516240,12.9309082,-0.447,0.360
6.8718928,11.7224121,-0.160,0.361
10.2176252,14.8645020,0.236,0.407
4.1601581,11.1950684,0.082,0.472
4.1163273,10.0085449,-0.858,0.377
7.3515708,13.5021973,-0.641,0.352
9.0912484,12.9528809,-0.109,0.335
3.5463174,12.2717285,-0.266,0.347
12.6939327,14.3151855,0.221,0.476
10.6929962,14.3811035,-0.484,0.343
3.3927908,12.4694824,-0.508,0.355
9.0261526,13.4802246,-0.843,0.377
8.8090822,13.9855957,-0.370,0.344
4.3792747,9.3054199,-0.164,0.391
6.2825384,9.6569824,-0.061,0.341
5.6925158,14.4250488,-0.490,0.400
7.3079846,12.2937012,-0.309,0.356
11.1460662,14.1394043,-0.435,0.424
4.3354564,12.4255371,-0.507,0.359
4.1820725,9.7448730,-0.384,0.410
6.0203850,9.9206543,-0.345,0.367
10.3473437,14.4689941,-0.427,0.367
3.3050503,11.8542480,-0.458,0.367
10.7361753,14.4030762,-0.481,0.347
6.5445599,10.8874512,-0.312,0.344
4.1820725,10.9094238,-0.695,0.379
7.3733623,13.4802246,-0.657,0.350
5.2550677,9.8107910,-0.207,0.356
4.1163273,10.7116699,-0.100,0.350
6.1296313,9.2834473,-0.430,0.376
10.6066195,15.0402832,-0.506,0.349
9.4165483,14.2272949,-0.369,0.333
6.4572344,13.2165527,-0.349,0.377
10.1527460,13.8757324,-0.512,0.356
7.0681852,12.9089355,-0.455,0.344
6.7191648,12.2058105,0.218,0.354
10.1527460,15.2600098,-0.148,0.336
6.6755194,11.6125488,-0.181,0.353
10.4770087,13.6779785,-0.688,0.346
12.7582314,14.4250488,-0.340,0.336
2.9540126,14.0515137,-0.581,0.352
8.7004990,14.1174316,-0.726,0.348
3.9190595,10.7116699,-0.172,0.370
11.0382553,14.0734863,-0.623,0.373
10.0878536,14.2492676,-0.429,0.374
9.3298312,12.9748535,-0.232,0.373
4.4011829,9.3054199,-0.072,0.414
4.4669035,11.1511230,-0.494,0.384
11.0813844,14.4250488,-0.636,0.335
4.0944111,9.4372559,-0.012,0.441
10.4121830,14.4250488,0.090,0.497
3.7655967,12.2497559,0.307,0.533
6.8064439,14.6447754,0.049,0.357
5.5831840,14.0954590,0.709,0.538
8.8307950,12.9089355,-0.222,0.340
3.1295462,12.0739746,-0.596,0.367
5.0362268,14.0515137,-0.799,0.392
5.1456567,10.4040527,0.080,0.436
6.3917304,9.5251465,-0.376,0.370
11.2538371,14.1394043,0.698,0.418
9.9580298,14.1394043,-0.833,0.350
4.1382430,13.7438965,-0.294,0.353
9.9580298,15.4797363,-0.526,0.332
7.4823037,13.8977051,-0.232,0.366
4.1820725,14.7766113,-0.608,0.374
10.6714043,13.5900879,-0.190,0.337
4.4449973,9.3933105,-0.406,0.363
6.5882169,11.4807129,-0.752,0.381
5.6050520,10.7116699,-0.315,0.425
5.2550677,10.1184082,-0.389,0.349
12.1360050,14.8645020,-0.509,0.374
3.2173020,11.4587402,-0.748,0.345
10.1527460,14.7326660,-0.597,0.345
5.2988268,10.5578613,-0.667,0.378
7.3079846,15.1940918,-0.444,0.354
6.5227299,10.0964355,-0.219,0.346
8.7004990,12.7990723,-0.019,0.340
9.6332456,13.7878418,-0.383,0.357
3.9629009,12.5134277,-0.405,0.355
4.9924497,11.3928223,-0.176,0.356
7.3297783,13.8098145,-0.419,0.362
6.3698938,10.6018066,-0.369,0.349
4.0724942,11.8103027,-0.060,0.374
9.4598988,13.8098145,-0.738,0.353
3.9190595,11.8981934,-0.291,0.361
4.5326183,8.9318848,-0.637,0.351
5.9766803,10.3161621,-0.340,0.395
3.0417830,12.2937012,-0.413,0.343
7.2425974,14.6447754,-0.767,0.338
6.1514779,10.2502441,-0.585,0.424
3.8971380,13.2824707,-0.351,0.390
7.8742645,14.6887207,-0.262,0.339
6.3480564,12.3376465,-0.325,0.349
12.5438394,14.8205566,-0.428,0.331
5.1894234,10.0524902,-0.113,0.375
2.3833455,10.6677246,-0.564,0.375
4.8829942,12.0080566,-0.207,0.372
5.1237722,11.3708496,-0.030,0.411
8.7873681,13.5021973,-0.683,0.340
5.6050520,14.3591309,-0.051,0.436
3.5682478,11.0192871,-0.427,0.397
6.2825384,9.5251465,-0.650,0.338
12.4365763,14.2053223,0.087,0.339
3.6121068,13.1066895,-0.500,0.359
9.5465832,14.0295410,-0.454,0.338
6.0422360,14.4030762,-0.189,0.368
8.4615055,14.6008301,-0.554,0.334
9.1997151,13.2824707,-0.633,0.359
6.6318701,14.5129395,-0.746,0.366
6.4354006,12.0520020,-0.772,0.344
4.2916356,11.8981934,-0.144,0.372
4.3792747,14.6887207,-0.578,0.380
4.1601581,14.7326660,-1.242,0.360
5.7581050,10.9753418,-0.227,0.352
4.2916356,13.5681152,-0.292,0.358
11.1245072,14.3151855,0.032,0.388
4.0286586,12.4914551,-0.755,0.349
3.1076060,9.9865723,0.016,0.458
5.7799663,8.9758301,0.353,0.440
9.9147437,13.8757324,-0.331,0.338
10.6714043,13.6560059,-0.331,0.343
4.8392069,13.1726074,-0.495,0.376
6.0203850,10.4260254,-0.522,0.393
12.0715524,14.7326660,-0.541,0.340
9.2864645,13.4143066,-0.277,0.501
5.9766803,11.1071777,-0.594,0.349
5.1237722,9.1735840,-0.517,0.343
4.6859294,14.4909668,-0.189,0.370
10.1743738,14.3371582,-0.210,0.329
12.8867796,14.4470215,-0.402,0.331
4.6640299,14.5788574,-0.770,0.360
3.2831139,11.9201660,-0.298,0.371
5.4957038,10.0744629,-0.023,0.418
8.1353671,15.1062012,-0.253,0.353
4.6421296,12.2937012,-0.196,0.371
10.9951198,13.9196777,-0.585,0.367
3.7655967,11.5026855,0.547,0.452
10.4770087,13.7219238,-0.513,0.341
8.5918843,13.0627441,-0.372,0.352
10.4986143,13.7658691,-0.310,0.341
8.9393399,13.6560059,-0.484,0.347
4.2039864,9.2614746,-0.332,0.380
9.9580298,15.0842285,-0.498,0.335
2.9101249,11.1291504,-0.715,0.372
7.2207995,14.0734863,-0.038,0.346
8.5267005,12.6013184,-0.478,0.350
4.0944111,9.5910645,0.465,0.522
7.1772006,14.4250488,-0.219,0.344
8.1571180,15.1501465,-0.525,0.334
6.5882169,10.5798340,-0.650,0.358
5.2113056,10.2502441,0.049,0.364
3.9629009,10.0524902,0.145,0.418
10.6282159,14.9084473,-0.861,0.347
6.4354006,11.3049316,-0.564,0.360
6.8718928,10.1184082,-0.637,0.403
3.8094460,12.6892090,-0.718,0.352
10.2176252,14.9743652,-0.779,0.333
4.5983271,11.0412598,-0.615,0.388
10.3473437,14.4909668,-0.676,0.340
10.8872536,14.1833496,-0.323,0.353
7.3515708,13.8098145,-0.742,0.346
8.6787785,12.7111816,-0.351,0.354
5.7581050,11.3049316,-0.164,0.354
12.7368003,14.6447754,-0.756,0.339
6.8500775,12.2058105,-0.351,0.356
3.4585910,14.7326660,-0.572,0.349
4.1163273,9.4812012,-0.540,0.421
10.1311167,14.7766113,-0.341,0.372
5.6487856,9.8767090,-0.458,0.370
6.4354006,10.0744629,-0.570,0.354
10.2392486,14.7766113,-0.514,0.348
3.8313699,11.7224121,-0.143,0.414
7.1772006,14.2492676,-0.257,0.342
5.5613152,10.0964355,-0.178,0.401
3.8532931,11.6564941,0.488,0.447
10.2824911,13.7878418,-0.485,0.343
6.8282612,10.7336426,-0.458,0.371
4.1163273,11.1291504,-0.437,0.425
8.5049700,12.5354004,-0.337,0.343
10.0445848,15.0842285,-0.629,0.327
10.1311167,14.5788574,-0.625,0.334
10.2176252,13.7658691,-0.318,0.355
5.7362428,10.4699707,-0.004,0.361
4.5107140,12.9089355,-0.439,0.360
5.9548266,10.2062988,-0.030,0.458
3.8752158,11.2609863,-0.200,0.472
2.6028640,12.0739746,-0.123,0.340
4.6859294,11.5026855,-0.463,0.384
4.0505767,11.9201660,-0.471,0.377
9.8714518,13.5241699,-0.794,0.344
9.2214045,13.1945801,-0.336,0.362
6.6755194,10.6237793,0.012,0.365
6.3480564,11.3928223,-0.453,0.368
4.6640299,13.6340332,-0.095,0.367
6.1077838,11.2170410,-0.636,0.349
8.2223637,15.0183105,-0.600,0.341
3.6559638,11.3049316,-0.583,0.372
5.6925158,14.1394043,-0.716,0.358
10.8225151,13.8977051,-0.567,0.361
5.5831840,10.4260254,-0.218,0.405
3.1514858,12.4694824,-0.701,0.341
3.5463174,11.9641113,-0.063,0.353
12.4580325,14.3591309,-0.762,0.344
6.3262180,10.3820801,-0.621,0.357
8.8307950,14.0295410,-0.199,0.361
4.3135463,13.9196777,-0.227,0.367
3.2173020,10.2722168,-0.302,0.351
9.2214045,13.4802246,0.096,0.390
9.8930985,13.9416504,-0.484,0.410
3.6559638,13.3703613,-0.236,0.353
9.7631974,13.8757324,-0.414,0.429
3.5463174,12.0520020,-0.689,0.348
5.0143386,9.3054199,-0.599,0.341
4.5983271,9.2834473,-0.545,0.386
5.8018269,9.9206543,-0.329,0.350
6.3698938,11.4807129,0.063,0.353
6.2825384,11.0632324,-0.580,0.370
10.0229482,14.6887207,-0.426,0.330
6.1733235,12.0080566,-0.515,0.348
5.1894234,10.3820801,0.486,0.461
4.7954168,9.2834473,-0.314,0.341
9.8498038,13.7658691,-0.614,0.334
8.6570568,15.1062012,-0.587,0.327
6.5445599,12.1179199,-0.503,0.346
4.5764249,14.5568848,-0.873,0.408
4.5326183,11.3269043,-0.562,0.391
5.8892605,9.8107910,-0.207,0.354
10.2824911,13.9855957,-0.331,0.336
8.6787785,13.5461426,-0.512,0.366
5.2769476,10.3161621,0.398,0.425
12.4794869,14.4470215,-0.504,0.351
4.6421296,11.5686035,-0.674,0.367
4.2478122,13.8757324,-0.417,0.358
4.4449973,9.4812012,0.029,0.386
4.6859294,14.6447754,-0.463,0.360
5.4519589,10.2502441,0.293,0.462
3.3269861,12.1618652,-0.495,0.347
7.0245718,14.5349121,-0.337,0.353
6.5882169,13.3044434,-0.319,0.352
10.0013102,13.7878418,-0.466,0.337
6.1077838,9.7009277,-0.213,0.379
8.1353671,13.9855957,-0.132,0.339
2.5809138,15.3918457,-0.507,0.350
4.6202287,14.4030762,-0.650,0.367
10.4121830,13.8977051,-0.440,0.338
12.0930384,14.9963379,0.995,0.482
11.4907908,14.9523926,-0.367,0.351
5.0800010,10.8654785,-0.266,0.357
4.1163273,9.6569824,0.829,0.509
4.8173122,11.4807129,-0.226,0.384
6.6318701,10.1403809,-0.452,0.369
9.3515125,13.1066895,-0.469,0.356
10.6066195,13.9855957,-0.436,0.410
4.5983271,11.4807129,-0.206,0.431
11.4692577,14.9743652,-0.843,0.351
10.6498109,13.7438965,-0.243,0.339
3.3050503,11.0192871,-0.822,0.352
5.9329721,10.3381348,-0.549,0.352
10.8225151,13.7438965,-0.702,0.352
9.0478525,13.6560059,0.566,0.477
11.1245072,14.2712402,-0.447,0.353
2.7784514,10.8654785,-0.283,0.350
3.7655967,10.3820801,-0.317,0.358
4.8173122,12.9528809,-0.563,0.358
4.5764249,9.1735840,-0.577,0.351
4.5107140,11.5246582,-0.528,0.388
4.6421296,9.6130371,-0.518,0.380
4.5545219,13.5461426,-0.591,0.395
4.3792747,9.1516113,-0.365,0.358
6.7628064,12.3376465,-0.388,0.348
10.9304048,14.6008301,-0.537,0.341
3.5901776,9.7448730,-0.933,0.352
6.3262180,10.0964355,-0.657,0.364
12.6939327,14.2932129,-0.774,0.362
10.6714043,15.1062012,-0.218,0.337
4.6202287,8.7121582,-0.031,0.343
10.4554016,13.6999512,-0.443,0.338
5.9111167,11.1291504,-0.328,0.478
4.8611009,11.6564941,-0.622,0.394
10.2392486,13.6340332,-0.417,0.352
4.9048867,13.2824707,0.520,0.431
8.0918616,15.3259277,-0.652,0.335
6.4790672,13.3044434,-0.533,0.389
3.1076060,10.9313965,-0.558,0.348
