WKT	thematic	mkey	osmtype	osm_id	lat	lon	amenity	name	name:en	name:fr	operator	operator:type	private	address	addr:housenumber	addr:street	addr:city	building	building:levels	building:material	building:condition	building:status	note	layer	other_tags
"POINT (18.2348491 -0.221372)"	Education	amenity=school	n	"5731987361"	-0.221372	18.234849	school	EP Mongu Emanza				religious													"""name""=>""EP Mongu Emanza"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""religious"", ""is_in:educ_level6""=>""Bikoro"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Bikoro"", ""is_in:admin_level7""=>""Lac Ntomba"""
"POINT (28.9409618 -4.2951784)"	Education	amenity=school	n	"5294107203"	-4.295178	28.940962	school	Institut Amani																	"""name""=>""Institut Amani"", ""source""=>""MSFsurvey"", ""amenity""=>""school"", ""source:date""=>""2017-07"", ""is_in:village""=>""Paroisse"""
"MULTIPOLYGON (((18.4105924 -0.9002774,18.4107105 -0.899733,18.4112255 -0.8999234,18.4110351 -0.9004008,18.4105924 -0.9002774)))"	Education	amenity=school	w	"587033578"	-0.900071	18.410889	school																		"""amenity""=>""school"""
"MULTIPOLYGON (((25.0028698 -8.7328632,25.0033848 -8.7330381,25.0035453 -8.7325385,25.0030333 -8.7323651,25.0028698 -8.7328632)))"	Education	amenity=university	w	"541865301"	-8.732702	25.003208	university	UNIKAM			l'Etat Congolais														"""name""=>""UNIKAM"", ""amenity""=>""university"", ""operator""=>""l'Etat Congolais"", ""description""=>""Université de Kamina"", ""internet_access""=>""yes"""
"POINT (29.209892 0.031729)"	Education	amenity=school	n	"1213087403"	0.031729	29.209892	school	Ecole primaire Kasinga																	"""name""=>""Ecole primaire Kasinga"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/16"""
"POINT (28.4528243 -5.8725716)"	Education	amenity=school	n	"1229702385"	-5.872572	28.452824	school																		"""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/03"""
"MULTIPOLYGON (((17.3747734 -3.3048169,17.3746535 -3.3052977,17.3754218 -3.3054886,17.3755417 -3.3050078,17.3747734 -3.3048169)))"	Education	amenity=school	w	"478363990"	-3.305153	17.375098	school																		"""amenity""=>""school"""
"MULTIPOLYGON (((15.3770345 -4.4402828,15.3773323 -4.4404112,15.377279 -4.440534,15.3769813 -4.4404057,15.3770345 -4.4402828)))"	Education	amenity=school	w	"676567973"	-4.440408	15.377157	school	Instutut Technique Aagricole et Véttérinaire de Salongo								fundulu	kinshasa	yes	"1"	brick	average				"""name""=>""Instutut Technique Aagricole et Véttérinaire de Salongo"", ""amenity""=>""school"", ""building""=>""yes"", ""addr:city""=>""kinshasa"", ""addr:street""=>""fundulu"", ""building:levels""=>""1"", ""building:material""=>""brick"", ""building:condition""=>""average"", ""is_in:admin_level7""=>""kimbanseke"", ""is_in:admin_level8""=>""pierre_fokon"""
"MULTIPOLYGON (((29.1388504 -3.3945695,29.138842 -3.3949314,29.1390463 -3.3949747,29.1393725 -3.3950809,29.139833 -3.3950892,29.139833 -3.3944297,29.1389064 -3.3945457,29.1388504 -3.3945695)),((29.1374415 -3.394929,29.1376025 -3.3949388,29.1381078 -3.3948563,29.1382016 -3.3948577,29.1382044 -3.3946705,29.1381484 -3.3946663,29.1377831 -3.3947543,29.1374877 -3.3948899,29.1374415 -3.394929)))"	Education	amenity=school	r	"2650355"	-3.394775	29.139143	school	Ecole secondaire Songo																	"""name""=>""Ecole secondaire Songo"", ""type""=>""multipolygon"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/02/01"""
"POINT (28.9938965 -4.2249632)"	Education	amenity=school	n	"5299774178"	-4.224963	28.993897	school	École primaire Mkyengya																	"""name""=>""École primaire Mkyengya"", ""source""=>""MSFsurvey"", ""amenity""=>""school"", ""source:date""=>""2017-07"", ""is_in:village""=>""Mkyengya"""
"POINT (18.2920506 0.0426336)"	Education	amenity=school	n	"5731453806"	0.042634	18.292051	school	EP1 Lolikia				religious													"""name""=>""EP1 Lolikia"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""religious"", ""is_in:educ_level6""=>""Mbandaka 2"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Mbandaka"", ""is_in:admin_level7""=>""Mbandaka"""
"MULTIPOLYGON (((15.3574752 -4.4002779,15.3574651 -4.4006053,15.3574276 -4.4008834,15.3588974 -4.400846,15.3589565 -4.4006267,15.3589041 -4.4005146,15.3587741 -4.400279,15.3586241 -4.4002379,15.357968 -4.4002469,15.3574752 -4.4002779)))"	Education	amenity=school	w	"531974063"	-4.400574	15.358157	school	Institut Technique Industriel Kitomesa																	"""name""=>""Institut Technique Industriel Kitomesa"", ""amenity""=>""school"""
"POINT (29.0387723 -4.3040474)"	Education	amenity=school	n	"5115865705"	-4.304047	29.038772	school	École primaire CRS Sifa de Sebele																	"""name""=>""École primaire CRS Sifa de Sebele"", ""source""=>""MSFsurvey"", ""amenity""=>""school"", ""source:date""=>""2017-07"", ""is_in:village""=>""Sebele 1"""
"POINT (28.8102778 -4.96475)"	Education	amenity=school	n	"1229712695"	-4.96475	28.810278	school	Ecole primaire Ngalula																	"""name""=>""Ecole primaire Ngalula"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/02/01"""
"MULTIPOLYGON (((15.3828919 -4.3796729,15.3829696 -4.3796359,15.3830086 -4.3797174,15.3829309 -4.3797544,15.3828919 -4.3796729)))"	Education	amenity=school	w	"701090409"	-4.379695	15.38295	school	Le Palmier							"31"	Sep Congo	Kinshasa	yes	"1"	brick	average				"""name""=>""Le Palmier"", ""amenity""=>""school"", ""building""=>""yes"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Sep Congo"", ""building:levels""=>""1"", ""addr:housenumber""=>""31"", ""building:material""=>""brick"", ""building:condition""=>""average"", ""is_in:admin_level7""=>""Masina"", ""is_in:admin_level8""=>""Télévision"""
"POINT (29.0325616 -4.3131505)"	Education	amenity=school	n	"5260539896"	-4.313151	29.032562	school	École primaire Faraja																	"""name""=>""École primaire Faraja"", ""source""=>""MSFsurvey"", ""amenity""=>""school"", ""source:date""=>""2017-07"", ""is_in:village""=>""Sebele 2"""
"POINT (18.2515164 0.0350742)"	Education	amenity=school	n	"5731453844"	0.035074	18.251516	school	EP2 Boboto				public													"""name""=>""EP2 Boboto"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""public"", ""is_in:educ_level6""=>""Mbandaka 1"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Mbandaka"", ""is_in:admin_level7""=>""Wangata"""
"MULTIPOLYGON (((28.0395413 2.1354019,28.0398998 2.1348631,28.0393244 2.1344537,28.0390533 2.1350407,28.0395413 2.1354019)))"	Education	amenity=school	w	"614602217"	2.134929	28.039461	school																		"""amenity""=>""school"""
"POINT (29.0471575 -4.2394975)"	Education	amenity=school	n	"5115887754"	-4.239498	29.047158	school	École primaire Kasaba																	"""name""=>""École primaire Kasaba"", ""source""=>""MSFsurvey"", ""amenity""=>""school"", ""source:date""=>""2017-07"", ""is_in:village""=>""Mulongwe"""
"POINT (15.409544 -4.404215)"	Education	amenity=school	n	"4798830053"	-4.404215	15.409544	school	College Royal																	"""name""=>""College Royal"", ""source""=>""MSF survey 2016"", ""amenity""=>""school"", ""description""=>""secondary school"""
"POINT (29.3338243 0.1376239)"	Education	amenity=school	n	"1207687457"	0.137624	29.333824	school	Ecole secondaire Livate																	"""name""=>""Ecole secondaire Livate"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/16"""
"POINT (18.2665496 0.0542468)"	Education	amenity=school	n	"5731453795"	0.054247	18.26655	school	EP Libanga				religious													"""name""=>""EP Libanga"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""religious"", ""is_in:educ_level6""=>""Mbandaka 2"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Mbandaka"", ""is_in:admin_level7""=>""Mbandaka"""
"MULTIPOLYGON (((15.3352284 -4.4259807,15.3353366 -4.4259847,15.3353343 -4.4260458,15.3352261 -4.4260418,15.3352284 -4.4259807)))"	Education	amenity=school	w	"642530158"	-4.426013	15.335281	school	Complexe Scolaire Révérend Zola Meso								Lukusu	kinshasa	school	"1"	brick	poor				"""name""=>""Complexe Scolaire Révérend Zola Meso"", ""amenity""=>""school"", ""building""=>""school"", ""addr:city""=>""kinshasa"", ""addr:street""=>""Lukusu"", ""building:levels""=>""1"", ""building:material""=>""brick"", ""building:condition""=>""poor"", ""is_in:admin_level7""=>""kisenso"", ""is_in:admin_level8""=>""amba"""
"POINT (27.4641743 -11.6089563)"	Education	amenity=school	n	"3709665489"	-11.608956	27.464174	school	C.s. christ novlc alpha																	"""name""=>""C.s. christ novlc alpha"", ""fixme""=>""centre de sante?"", ""amenity""=>""school"""
"POINT (29.497335 0.6409683)"	Education	amenity=school	n	"7060056091"	0.640968	29.497335	school	Institut Kiperse																	"""name""=>""Institut Kiperse"", ""amenity""=>""school"", ""school:FR""=>""secondaire"""
"POINT (28.80225 -2.2901111)"	Education	amenity=school	n	"1238147195"	-2.290111	28.80225	school	Ecole primaire Kavumu																	"""name""=>""Ecole primaire Kavumu"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"""
"POINT (27.1302806 -2.8780472)"	Education	amenity=school	n	"1232766458"	-2.878047	27.130281	school	Ecole primaire Kisasa																	"""name""=>""Ecole primaire Kisasa"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/02/26"""
"POINT (28.3675556 -4.2199444)"	Education	amenity=school	n	"1229712985"	-4.219944	28.367556	school	Centre d'alphabetistion Mabenga																	"""name""=>""Centre d'alphabetistion Mabenga"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/02/01"""
"POINT (18.1972171 -0.0282806)"	Education	amenity=school	n	"5810995260"	-0.028281	18.197217	school	EP Inganda				religious													"""name""=>""EP Inganda"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""religious"", ""is_in:educ_level6""=>""Mbandaka 1"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Mbandaka"", ""is_in:admin_level7""=>""Wangata"""
"POINT (28.1196889 -3.2777417)"	Education	amenity=school	n	"1235016202"	-3.277742	28.119689	school	Ecole primaire Kitutu																	"""name""=>""Ecole primaire Kitutu"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/21"""
"POINT (29.055163 0.061324)"	Education	amenity=school	n	"1213087389"	0.061324	29.055163	school	Ecole primaire Buyinga																	"""name""=>""Ecole primaire Buyinga"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/16"""
"MULTIPOLYGON (((15.3256429 -4.4265455,15.3257236 -4.4264032,15.3257813 -4.4264357,15.3257006 -4.4265781,15.3256429 -4.4265455)))"	Education	amenity=school	w	"642500915"	-4.426491	15.325712	school	Ecole Tobongisa							"40"	Kwambila	Kinshasa	yes		brick	average				"""name""=>""Ecole Tobongisa"", ""amenity""=>""school"", ""building""=>""yes"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Kwambila"", ""addr:housenumber""=>""40"", ""building:material""=>""brick"", ""building:condition""=>""average"""
"MULTIPOLYGON (((17.3300855 -6.4370103,17.3300544 -6.4371813,17.3304835 -6.4372861,17.3305255 -6.4371162,17.3300855 -6.4370103)))"	Education	amenity=school	w	"482221212"	-6.437148	17.330288	school																		"""amenity""=>""school"""
"POINT (27.473387 -11.7141543)"	Education	amenity=school	n	"2833938871"	-11.714154	27.473387	school	Ecole Umoja-Kwetu																	"""name""=>""Ecole Umoja-Kwetu"", ""amenity""=>""school"""
"POINT (24.512553 -6.1180999)"	Education	amenity=school	n	"1213160139"	-6.1181	24.512553	school	Ecole primaire Shimatayi																	"""name""=>""Ecole primaire Shimatayi"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"""
"POINT (27.6288166 2.4510691)"	Education	amenity=school	n	"3430537725"	2.451069	27.628817	school	École Primaire Nebo	Nebo Primary School		CECCA16														"""name""=>""École Primaire Nebo"", ""amenity""=>""school"", ""name:en""=>""Nebo Primary School"", ""operator""=>""CECCA16"""
"MULTIPOLYGON (((19.1742107 -5.4298905,19.1748692 -5.4299882,19.174645 -5.4309319,19.1739959 -5.4308529,19.1742107 -5.4298905)))"	Education	amenity=school	w	"428426369"	-5.430414	19.174429	school																		"""amenity""=>""school"""
"MULTIPOLYGON (((28.028794 2.3490884,28.0294068 2.3486195,28.0289337 2.3479375,28.0282821 2.3484219,28.028794 2.3490884)))"	Education	amenity=school	w	"614126323"	2.348513	28.02885	school																		"""amenity""=>""school"""
"POINT (28.8482222 -2.5117222)"	Education	amenity=school	n	"1235017167"	-2.511722	28.848222	school	Ecole primaire Ulindi																	"""name""=>""Ecole primaire Ulindi"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"""
"POINT (18.5191661 -0.9631831)"	Education	amenity=school	n	"5731364809"	-0.963183	18.519166	school	EP Mboyo Mahambi				public													"""name""=>""EP Mboyo Mahambi"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""public"", ""is_in:educ_level6""=>""Bikoro"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Bikoro"", ""is_in:admin_level7""=>""Ekonda"""
"MULTIPOLYGON (((29.403255 0.170371,29.4027145 0.1703401,29.4026113 0.1699579,29.4033314 0.1698748,29.403255 0.170371)))"	Education	amenity=school	w	"678853669"	0.170117	29.402993	school																		"""amenity""=>""school"""
"POINT (26.2522694 -3.6070139)"	Education	amenity=school	n	"1232765640"	-3.607014	26.252269	school	Ecole primaire Biamito																	"""name""=>""Ecole primaire Biamito"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/25"""
"POINT (28.605075 -2.8614056)"	Education	amenity=school	n	"1235017018"	-2.861406	28.605075	school	Ecole primaire Chipanda																	"""name""=>""Ecole primaire Chipanda"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/02/06"""
"POINT (28.6722389 -2.8394722)"	Education	amenity=university	n	"1235016354"	-2.839472	28.672239	university	Universite Cidep / UO																	"""name""=>""Universite Cidep / UO"", ""source""=>""GPS"", ""amenity""=>""university"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/29"""
"POINT (18.2473444 0.0366917)"	Education	amenity=school	n	"5731453733"	0.036692	18.247344	school	CRS Bokotola				religious													"""name""=>""CRS Bokotola"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""religious"", ""is_in:educ_level6""=>""Mbandaka 1"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Mbandaka"", ""is_in:admin_level7""=>""Wangata"""
"POINT (28.8910946 -3.2060495)"	Education	amenity=school	n	"1237088159"	-3.20605	28.891095	school	Ecole primaire Kitembe																	"""name""=>""Ecole primaire Kitembe"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/02/01"""
"POINT (15.3547984 -4.4099462)"	Education	amenity=school	n	"5766078497"	-4.409946	15.354798	school	Ecole Maman PEMBA																	"""name""=>""Ecole Maman PEMBA"", ""amenity""=>""school"""
"POINT (15.4335804 -4.4521383)"	Education	amenity=school	n	"4793483265"	-4.452138	15.43358	school	Ecole Coco Mama																	"""name""=>""Ecole Coco Mama"", ""source""=>""MSF survey 2016"", ""amenity""=>""school"""
